rPos_deg,AOTU002_a,AOTU002_c,AOTU005_3,AOTU015_4,AOTU016_a,AOTU016_c,AOTU019_7,AOTU025_8,AOTU026_9,AOTU027_10,LAL026_a,LAL027_12,LAL028_13,LAL029_e
-3.75,0.0300033541104055,0.0125326388637031,1.87942191199344e-16,2.11561270335283e-16,4.29690412943661e-16,2.98396120099765e-17,0.751574786904541,1.51945198933341e-16,2.28675629816137e-16,0.00431929165678633,6.31841943195375e-16,9.77602526803039e-17,5.01305481767605e-16,6.15548567748658e-16
-3.36206896551724,0.0298390654421928,0.0125316507117478,1.87942191199344e-16,1.05780635167642e-16,4.29690412943661e-16,2.98396120099765e-17,0.759789393713629,3.79862997333351e-16,1.6141809163492e-16,0.00656920711253278,8.51613053872027e-16,9.77602526803039e-17,3.22267809707746e-16,6.15548567748658e-16
-2.97413793103448,0.0296917426310317,0.0125442194422992,2.81913286799016e-16,2.11561270335283e-16,4.29690412943661e-16,3.69442815361614e-17,0.767271138453355,3.79862997333351e-16,1.6141809163492e-16,0.00948475801176296,6.31841943195375e-16,9.77602526803039e-17,5.01305481767605e-16,6.15548567748658e-16
-2.58620689655172,0.0295749297577447,0.0125613660725473,2.81913286799016e-16,3.17341905502925e-16,4.29690412943661e-16,2.98396120099765e-17,0.77423365108871,3.79862997333351e-16,1.6141809163492e-16,0.0131674746216016,6.31841943195375e-16,9.77602526803039e-17,5.01305481767605e-16,6.15548567748658e-16
-2.19827586206897,0.0294415387382703,0.0125843955923581,9.3971095599672e-17,3.17341905502925e-16,2.14845206471831e-16,2.98396120099765e-17,0.780819840478258,3.79862997333351e-16,1.6141809163492e-16,0.0176485530290115,4.12070832518723e-16,9.77602526803039e-17,6.80343153827464e-16,6.15548567748658e-16
-1.81034482758621,0.0293397700715562,0.0126053466506004,9.3971095599672e-17,3.17341905502925e-16,4.29690412943661e-16,2.98396120099765e-17,0.787475385642761,3.79862997333351e-16,8.07090458174602e-17,0.0230701122746094,6.31841943195375e-16,1.95520505360608e-16,8.23573291475351e-16,6.15548567748658e-16
-1.42241379310345,0.0292597930538166,0.0126251907792007,1.87942191199344e-16,2.11561270335283e-16,4.29690412943661e-16,2.27349424837916e-17,0.794350242743029,1.51945198933341e-16,8.07090458174602e-17,0.0294096772638061,6.31841943195375e-16,1.95520505360608e-16,5.01305481767605e-16,2.91575637354627e-16
-1.03448275862069,0.029192003901881,0.012642806844588,1.87942191199344e-16,2.11561270335283e-16,4.29690412943661e-16,1.56302729576067e-17,0.801477560620039,0,8.07090458174602e-17,0.0366200134060261,8.51613053872027e-16,9.77602526803039e-17,6.80343153827464e-16,2.91575637354627e-16
-0.646551724137931,0.029127951894671,0.0126589425551847,2.81913286799016e-16,2.11561270335283e-16,4.29690412943661e-16,5.60082469819312e-05,0.809131563025402,1.51945198933341e-16,0,0.0446559572573741,8.51613053872027e-16,9.77602526803039e-17,5.01305481767605e-16,2.91575637354627e-16
-0.258620689655173,0.0290827787934056,0.0126676744155269,2.81913286799016e-16,2.11561270335283e-16,2.14845206471831e-16,0.000105495052927343,0.817064311299575,1.51945198933341e-16,8.07090458174602e-17,0.0533840907254131,8.51613053872027e-16,9.77602526803039e-17,5.01305481767605e-16,2.91575637354627e-16
0.129310344827585,0.0290524323728688,0.0126647781040438,2.81913286799016e-16,2.11561270335283e-16,4.29690412943661e-16,0.00018310810559252,0.825203609408254,3.79862997333351e-16,8.07090458174602e-17,0.0626530603528126,8.51613053872027e-16,9.77602526803039e-17,5.01305481767605e-16,6.15548567748658e-16
0.517241379310345,0.0290226376903839,0.0126452750284988,2.81913286799016e-16,2.11561270335283e-16,6.44535619415492e-16,0.000290680469865096,0.833497695905451,1.51945198933341e-16,2.28675629816137e-16,0.0722477426493846,6.31841943195375e-16,0,5.01305481767605e-16,9.39521498142688e-16
0.905172413793103,0.0290109404105154,0.012609121798167,1.87942191199344e-16,2.11561270335283e-16,4.29690412943661e-16,0.000431113890849725,0.841831616479176,1.51945198933341e-16,2.28675629816137e-16,0.0819557519258647,6.31841943195375e-16,9.77602526803039e-17,5.01305481767605e-16,6.15548567748658e-16
1.29310344827586,0.0290047225616608,0.0125554405560322,1.87942191199344e-16,1.05780635167642e-16,4.29690412943661e-16,0.000614656991125861,0.850034226391908,3.79862997333351e-16,1.6141809163492e-16,0.0915298537496799,8.51613053872027e-16,9.77602526803039e-17,3.22267809707746e-16,6.15548567748658e-16
1.68103448275862,0.0290024403354638,0.0124802012171613,2.81913286799016e-16,2.11561270335283e-16,4.29690412943661e-16,0.000845003834419579,0.857888126872671,3.79862997333351e-16,1.6141809163492e-16,0.100710067899005,6.31841943195375e-16,9.77602526803039e-17,5.01305481767605e-16,6.15548567748658e-16
2.06896551724138,0.0290042730564879,0.0123898116210693,2.81913286799016e-16,3.17341905502925e-16,4.29690412943661e-16,0.00112619187492338,0.865229067825932,3.79862997333351e-16,1.6141809163492e-16,0.109269057343204,6.31841943195375e-16,9.77602526803039e-17,5.01305481767605e-16,6.15548567748658e-16
2.45689655172414,0.0290115317080064,0.0122784851841939,9.3971095599672e-17,3.17341905502925e-16,2.14845206471831e-16,0.00146008126496587,0.872221259644621,3.79862997333351e-16,1.6141809163492e-16,0.117070428435091,4.12070832518723e-16,9.77602526803039e-17,6.80343153827464e-16,6.15548567748658e-16
2.8448275862069,0.0290231647722544,0.0121465753471548,9.3971095599672e-17,3.17341905502925e-16,4.29690412943661e-16,0.00184575833948448,0.878650622006376,3.79862997333351e-16,8.07090458174602e-17,0.124104216396283,6.31841943195375e-16,1.95520505360608e-16,8.23573291475351e-16,6.15548567748658e-16
3.23275862068965,0.0290496089306575,0.0120027155999913,1.87942191199344e-16,2.11561270335283e-16,4.29690412943661e-16,0.00227735049396134,0.884196272690602,1.51945198933341e-16,8.07090458174602e-17,0.13010890503284,6.31841943195375e-16,1.95520505360608e-16,5.01305481767605e-16,2.91575637354627e-16
3.62068965517241,0.029087892276158,0.0118532806068819,1.87942191199344e-16,2.11561270335283e-16,4.29690412943661e-16,0.00274750816907118,0.889053120851241,0,8.07090458174602e-17,0.135136615956715,8.51613053872027e-16,9.77602526803039e-17,6.80343153827464e-16,2.91575637354627e-16
4.00862068965517,0.0291225593749427,0.0117002876523613,2.81913286799016e-16,2.11561270335283e-16,4.29690412943661e-16,0.00324917868186368,0.893291036377417,1.51945198933341e-16,0,0.139247571274856,8.51613053872027e-16,9.77602526803039e-17,5.01305481767605e-16,2.91575637354627e-16
4.39655172413793,0.0291635914012811,0.011553842475021,2.81913286799016e-16,2.11561270335283e-16,2.14845206471831e-16,0.00376784260283358,0.897332371222978,1.51945198933341e-16,8.07090458174602e-17,0.142400844148034,8.51613053872027e-16,9.77602526803039e-17,5.01305481767605e-16,2.91575637354627e-16
4.78448275862069,0.0292143268128388,0.0114138115760032,2.81913286799016e-16,2.11561270335283e-16,4.29690412943661e-16,0.004289565758434,0.901067221574829,3.79862997333351e-16,8.07090458174602e-17,0.14477726027454,8.51613053872027e-16,9.77602526803039e-17,5.01305481767605e-16,6.15548567748658e-16
5.17241379310345,0.0292680514811824,0.011284718350725,2.81913286799016e-16,2.11561270335283e-16,6.44535619415492e-16,0.00480021573832318,0.904706813958883,1.51945198933341e-16,2.28675629816137e-16,0.146426878164556,6.31841943195375e-16,0,5.01305481767605e-16,9.39521498142688e-16
5.56034482758621,0.0293264388793704,0.0111682808430043,1.87942191199344e-16,2.11561270335283e-16,0.000220205421493238,0.00528661389368719,0.908253629643424,0.000570784202167387,0.000240403371543514,0.147470338002119,6.31841943195375e-16,9.77602526803039e-17,5.01305481767605e-16,6.15548567748658e-16
5.94827586206896,0.0293887113350759,0.0110699772833727,1.87942191199344e-16,1.05780635167642e-16,0.000531966912492053,0.00574213023101843,0.911776449442347,0.00139764507067018,0.000584063286520806,0.148037346728007,8.51613053872027e-16,9.77602526803039e-17,3.22267809707746e-16,6.15548567748658e-16
6.33620689655172,0.0294548044120481,0.0109851617543838,2.81913286799016e-16,2.11561270335283e-16,0.000808731472906114,0.00615381020305294,0.915401161574193,0.00243348307655619,0.00096142555264163,0.148083449704032,6.31841943195375e-16,9.77602526803039e-17,5.01305481767605e-16,6.15548567748658e-16
6.72413793103448,0.0295314485125122,0.0109103672315074,2.81913286799016e-16,3.17341905502925e-16,0.00128421573106645,0.00651583639803039,0.919110175106546,0.00393905196237427,0.00156073063188136,0.148092176431058,6.31841943195375e-16,9.77602526803039e-17,5.01305481767605e-16,6.15548567748658e-16
7.11206896551724,0.0295946417398714,0.0108484212027918,9.3971095599672e-17,3.17341905502925e-16,0.00180209499244892,0.00682756093512714,0.922934953964621,0.00581569483998472,0.00227500480911056,0.147783397922773,4.12070832518723e-16,9.77602526803039e-17,6.80343153827464e-16,6.15548567748658e-16
7.5,0.0296449682127955,0.0108018706316129,9.3971095599672e-17,3.17341905502925e-16,0.00256319551488503,0.00708999652058231,0.927095993336304,0.00835941439861733,0.00327187882603042,0.147600236045623,6.31841943195375e-16,1.95520505360608e-16,8.23573291475351e-16,6.15548567748658e-16
7.88793103448276,0.0296886440796929,0.010774609352136,1.87942191199344e-16,2.11561270335283e-16,0.00343579564055277,0.00730663973605983,0.931454286489344,0.0115027530209141,0.00450990120589289,0.147668495447169,6.31841943195375e-16,1.95520505360608e-16,5.01305481767605e-16,2.91575637354627e-16
8.27586206896552,0.0297115238252252,0.0107514792717289,1.87942191199344e-16,2.11561270335283e-16,0.00449872453535157,0.00748225822694743,0.935975052362019,0.0154460641674862,0.00598109280657565,0.147626235276449,8.51613053872027e-16,9.77602526803039e-17,6.80343153827464e-16,2.91575637354627e-16
8.66379310344828,0.0297129095495814,0.0107356814255458,2.81913286799016e-16,2.11561270335283e-16,0.00586000516486579,0.00761955392476024,0.940702115709641,0.0201797170431189,0.00781166141267708,0.147783137833723,8.51613053872027e-16,9.77602526803039e-17,5.01305481767605e-16,2.91575637354627e-16
9.05172413793104,0.0296773662975371,0.0107304621045107,2.81913286799016e-16,2.11561270335283e-16,0.00735682257508782,0.00772702312008475,0.945546471608439,0.0255966442520705,0.00987074568893378,0.148124005419739,8.51613053872027e-16,9.77602526803039e-17,5.01305481767605e-16,2.91575637354627e-16
9.43965517241379,0.0296005355727803,0.0107255092106751,2.81913286799016e-16,2.11561270335283e-16,0.00910424551178322,0.00781115813813988,0.950483567442881,0.0318014088376687,0.0122525260420397,0.148660952623643,8.51613053872027e-16,9.77602526803039e-17,5.01305481767605e-16,6.15548567748658e-16
9.82758620689655,0.0294878184922384,0.0107204359043404,2.81913286799016e-16,2.11561270335283e-16,0.0110296859197863,0.00787526217651064,0.955303072980194,0.0386392491414276,0.0148743367261464,0.149329650850635,6.31841943195375e-16,0,5.01305481767605e-16,9.39521498142688e-16
10.2155172413793,0.029348987471775,0.0107132677857714,1.87942191199344e-16,2.11561270335283e-16,0.0130725275944705,0.00792769015595143,0.960009709666661,0.0459645178069153,0.0176847004582356,0.150092382246141,6.31841943195375e-16,9.77602526803039e-17,5.01305481767605e-16,6.15548567748658e-16
10.6034482758621,0.0291721200255038,0.0107017271112436,1.87942191199344e-16,1.05780635167642e-16,0.0152557386257745,0.00796861450388969,0.964532332399109,0.0536455901852454,0.0205899896551512,0.150895265395699,8.51613053872027e-16,9.77602526803039e-17,3.22267809707746e-16,6.15548567748658e-16
10.9913793103448,0.0289513512463066,0.0106847883868864,2.81913286799016e-16,2.11561270335283e-16,0.0175926112553233,0.00797250571825893,0.968796260024155,0.0614835178490233,0.0235922909005098,0.151631094762838,6.31841943195375e-16,9.77602526803039e-17,5.01305481767605e-16,6.15548567748658e-16
11.3793103448276,0.0287026887556224,0.0106617652721164,2.81913286799016e-16,3.17341905502925e-16,0.0200573429187007,0.00799141568168105,0.972737787299446,0.0692875230933352,0.0265923258262193,0.152294579964571,6.31841943195375e-16,9.77602526803039e-17,5.01305481767605e-16,6.15548567748658e-16
11.7672413793103,0.0284342757625872,0.0106347900068252,9.3971095599672e-17,0.000668519041659,0.0232564668594941,0.00800096828577255,0.976301146716855,0.0773867099932873,0.0297074228879585,0.152819661379407,4.12070832518723e-16,9.77602526803039e-17,6.80343153827464e-16,6.15548567748658e-16
12.1551724137931,0.0281381833620204,0.0106001591849458,9.3971095599672e-17,0.00143449538305778,0.0260718581252001,0.00800692221970774,0.979449675057003,0.0848314433203581,0.0326038437707358,0.15320861769959,6.31841943195375e-16,1.95520505360608e-16,8.23573291475351e-16,6.15548567748658e-16
12.5431034482759,0.027840907711242,0.0105534904199286,1.87942191199344e-16,0.00269493510449713,0.0290151596924253,0.00801192628532908,0.982204065560696,0.0918488477053394,0.0353643729168711,0.153446170919821,6.31841943195375e-16,1.95520505360608e-16,5.01305481767605e-16,2.91575637354627e-16
12.9310344827586,0.0275372184608243,0.0104997602021041,1.87942191199344e-16,0.00438644126764156,0.0320886273801427,0.00801411513640936,0.984547043719848,0.0983604270230489,0.037963782032043,0.153542471413905,8.51613053872027e-16,9.77602526803039e-17,6.80343153827464e-16,2.91575637354627e-16
13.3189655172414,0.027236170142703,0.0104394153336252,2.81913286799016e-16,0.00637876997726324,0.0352873118097117,0.00801563984592912,0.986497257270571,0.104322594529388,0.0403885960145358,0.15352760693238,8.51613053872027e-16,9.77602526803039e-17,5.01305481767605e-16,2.91575637354627e-16
13.7068965517241,0.0269504727595118,0.0103714972262606,2.81913286799016e-16,0.00893992482593133,0.0385930595038193,0.00801746829544887,0.988089980812652,0.109721214473493,0.0426346032112187,0.15346782297005,8.51613053872027e-16,9.77602526803039e-17,5.01305481767605e-16,2.91575637354627e-16
14.0948275862069,0.0267079893727735,0.0103002183906469,2.81913286799016e-16,0.0124103866431734,0.0419695470470795,0.00801971745045154,0.989248917923641,0.114563333253099,0.0447035152675219,0.153275371045067,8.51613053872027e-16,9.77602526803039e-17,5.01305481767605e-16,6.15548567748658e-16
14.4827586206897,0.0265158398385503,0.0102276275769182,2.81913286799016e-16,0.0165215024690545,0.0453595565838139,0.00802241966417168,0.990158755221406,0.118867954895675,0.0465949071499719,0.152996148131399,6.31841943195375e-16,0,5.01305481767605e-16,9.39521498142688e-16
14.8706896551724,0.0263667758272312,0.0101562885630389,1.87942191199344e-16,0.0215873827770721,0.048789056382934,0.00802868723985136,0.9910030111839,0.122860706052967,0.0483410216173096,0.152744435100719,6.31841943195375e-16,9.77602526803039e-17,5.01305481767605e-16,6.15548567748658e-16
15.2586206896552,0.0262541952523486,0.0100919369742218,1.87942191199344e-16,0.0274522314464529,0.052047104746845,0.00803746596568878,0.991677579623797,0.126248129908197,0.0499069275341236,0.152485097938029,8.51613053872027e-16,9.77602526803039e-17,3.22267809707746e-16,6.15548567748658e-16
15.6465517241379,0.0261821605279602,0.0100363608687647,2.81913286799016e-16,0.034114378098423,0.0550446947022183,0.00803887114278882,0.992104299199509,0.129186042130791,0.0513058682866471,0.152205575834913,6.31841943195375e-16,9.77602526803039e-17,5.01305481767605e-16,6.15548567748658e-16
16.0344827586207,0.0261542316318693,0.00999089683952092,2.81913286799016e-16,0.0414086878326284,0.0576991379882523,0.00804518179036168,0.99225524762881,0.131688886968139,0.0525344711568716,0.152002071291199,6.31841943195375e-16,9.77602526803039e-17,5.01305481767605e-16,6.15548567748658e-16
16.4224137931034,0.0261392236462368,0.00995944541578671,9.3971095599672e-17,0.0490403849099358,0.0599815816502349,0.00805325965673734,0.992344962019825,0.133767557190055,0.053588634515981,0.151821992764817,4.12070832518723e-16,9.77602526803039e-17,6.80343153827464e-16,6.15548567748658e-16
16.8103448275862,0.0261347436820631,0.00994193861005209,9.3971095599672e-17,0.0572150869745841,0.0618074950097208,0.00806264162574943,0.992345302681997,0.135432955884897,0.0544655783934651,0.151727608864451,6.31841943195375e-16,1.95520505360608e-16,8.23573291475351e-16,6.15548567748658e-16
17.198275862069,0.0261331104308255,0.00993863390774948,1.87942191199344e-16,0.0655474417463342,0.063057023178673,0.00807399651998405,0.992335859284183,0.136488022478433,0.0550629304945559,0.151671589678863,6.31841943195375e-16,1.95520505360608e-16,5.01305481767605e-16,2.91575637354627e-16
17.5862068965517,0.0261213313790658,0.00995266480354801,1.87942191199344e-16,0.0738740189787026,0.064057514642392,0.00808853862051214,0.992241523690047,0.137609003025323,0.0555998016136048,0.151742161778743,8.51613053872027e-16,9.77602526803039e-17,6.80343153827464e-16,2.91575637354627e-16
17.9741379310345,0.0261074266753988,0.00997926898887851,2.81913286799016e-16,0.0819555020440011,0.0646510122932249,0.00810937482138703,0.992096449464101,0.138500908170944,0.0560438968598005,0.151903205494071,8.51613053872027e-16,9.77602526803039e-17,5.01305481767605e-16,2.91575637354627e-16
18.3620689655172,0.0260909325955948,0.0100158829348075,2.81913286799016e-16,0.0897085087198886,0.0648972467718007,0.00813788868014087,0.991918335591084,0.139226690419937,0.056399325876394,0.152150831166911,8.51613053872027e-16,9.77602526803039e-17,5.01305481767605e-16,2.91575637354627e-16
18.75,0.0260616565097843,0.0100650118273922,2.81913286799016e-16,0.0969768463811556,0.0651354852851181,0.00817385413925734,0.991717150855614,0.140121657793696,0.0566696379722133,0.152517444556935,8.51613053872027e-16,9.77602526803039e-17,5.01305481767605e-16,6.15548567748658e-16
19.1379310344828,0.0260284927148985,0.0101234832493337,2.81913286799016e-16,0.103675752386715,0.0650786899525397,0.00822109862856994,0.991501697210163,0.1409876762576,0.0568505807221861,0.152995741367443,6.31841943195375e-16,0,5.01305481767605e-16,9.39521498142688e-16
19.5258620689655,0.0259948389101454,0.0101917939858154,1.87942191199344e-16,0.109759882524727,0.0652831445079711,0.00827630234656634,0.991297266493462,0.142222833872378,0.0570496380955453,0.153531098588463,6.31841943195375e-16,9.77602526803039e-17,5.01305481767605e-16,6.15548567748658e-16
19.9137931034483,0.025973144800676,0.010272792681027,1.87942191199344e-16,0.115215185572208,0.0656232769022058,0.00834081095672791,0.991264863190807,0.143597418904086,0.0572742063970586,0.15413819412403,8.51613053872027e-16,9.77602526803039e-17,3.22267809707746e-16,6.15548567748658e-16
20.301724137931,0.0259721820226222,0.0103646067568574,2.81913286799016e-16,0.120059075020257,0.0660737423233604,0.0084159777897169,0.991220346736241,0.14513232946574,0.0574832960730434,0.154784170927977,6.31841943195375e-16,9.77602526803039e-17,5.01305481767605e-16,6.15548567748658e-16
20.6896551724138,0.0259809284170737,0.0104678514230094,2.81913286799016e-16,0.124340222216563,0.066870319472149,0.00849867394028465,0.991434311276111,0.147244410386079,0.0578086926207764,0.15548007279998,6.31841943195375e-16,9.77602526803039e-17,5.01305481767605e-16,6.15548567748658e-16
21.0775862068966,0.026012484212008,0.0105847655478418,0.00062353039600601,0.128108701441219,0.0679001644571398,0.00858733499293141,0.991671637053086,0.149627147627918,0.0581684628563784,0.15621346298808,4.12070832518723e-16,9.77602526803039e-17,0.00121334317343418,6.15548567748658e-16
21.4655172413793,0.0260520410662749,0.0107134069761167,0.00137580155218921,0.131420601068339,0.0691788040840775,0.00868129662362126,0.992008266841374,0.152304839342951,0.0585834429294893,0.157015465224453,6.31841943195375e-16,1.95520505360608e-16,0.00267380632911975,6.15548567748658e-16
21.8534482758621,0.0261243461003684,0.0108488866177028,0.00253933873168579,0.134332549268103,0.070729309419163,0.00877624424125902,0.992486654103932,0.155364592902563,0.0590578590919452,0.157894735329023,6.31841943195375e-16,1.95520505360608e-16,0.00493704190752929,2.91575637354627e-16
22.2413793103448,0.0262262953577679,0.01099542435792,0.00388389287748476,0.136860895092388,0.0723082498418041,0.00887250840814138,0.993092817103732,0.158427349614745,0.0595856021952141,0.158740701187904,8.51613053872027e-16,9.77602526803039e-17,0.00756979441915635,2.91575637354627e-16
22.6293103448276,0.0263673557283721,0.0111457102497844,0.00581965683222108,0.139093112182911,0.0739358185299163,0.00896899959555734,0.993829642366478,0.161841380635304,0.0601001265835828,0.159613697310271,8.51613053872027e-16,9.77602526803039e-17,0.0113490343419157,2.91575637354627e-16
23.0172413793103,0.0265283806350017,0.0112941880940197,0.00844308726655264,0.141062129371312,0.0755688992347857,0.00906061569075236,0.994664744642473,0.16528830989033,0.0606324902331704,0.160492010828253,8.51613053872027e-16,9.77602526803039e-17,0.016446821253734,2.91575637354627e-16
23.4051724137931,0.0266896349027447,0.0114321421261387,0.0117385653185148,0.1424905710643,0.0768361192355482,0.00914543990367863,0.995659616714198,0.168515341975704,0.0610380491941723,0.16137644327456,8.51613053872027e-16,9.77602526803039e-17,0.0228436431273306,6.15548567748658e-16
23.7931034482759,0.0268352329977523,0.0115634959829292,0.0157152346917494,0.143890092025902,0.0783158880135665,0.00922030718496257,0.996610877615031,0.171872801502429,0.0615516268939386,0.162183442146691,6.31841943195375e-16,0,0.0305672250168134,9.39521498142688e-16
24.1810344827586,0.0269636370751377,0.0116808832636345,0.0204721443981423,0.145039075708672,0.0797124209123711,0.00928641412252025,0.997523036709254,0.175004143847472,0.0620540982876405,0.162921700468803,6.31841943195375e-16,9.77602526803039e-17,0.0398216354825403,6.15548567748658e-16
24.5689655172414,0.0270620545171389,0.0117811243303628,0.0261155521554566,0.146167929471606,0.0809727586188295,0.00934219881264749,0.99837784297896,0.177949543149022,0.0625210166959453,0.163570284591077,8.51613053872027e-16,9.77602526803039e-17,0.0507917662106969,6.15548567748658e-16
24.9568965517241,0.027096353491941,0.0118544590154491,0.0324682898390402,0.147285234134133,0.0820898097199033,0.009388862077491,0.999071605997816,0.180827731214933,0.062965616628281,0.164121894193376,6.31841943195375e-16,9.77602526803039e-17,0.0631310398477637,6.15548567748658e-16
25.3448275862069,0.027092946142309,0.0119041004950229,0.0395468290259603,0.148185069624274,0.0831441919587415,0.0094247748580127,0.999574587872683,0.183538719079707,0.0634082652449275,0.164453535284259,6.31841943195375e-16,9.77602526803039e-17,0.0768805712719728,6.15548567748658e-16
25.7327586206897,0.027052725740722,0.0119232098863571,0.0471700175361729,0.148798754090624,0.0842410482518292,0.00945461959948963,0.999890844431403,0.186269998354807,0.0638745959323146,0.164672780772828,4.12070832518723e-16,0.000222672960414476,0.0916797009196566,6.15548567748658e-16
26.1206896551724,0.0269996945423392,0.0119146936209443,0.0551661214080278,0.149435816814316,0.0855008131908625,0.00947658373393903,1,0.189136646266456,0.0643948139039992,0.164666879826463,6.31841943195375e-16,0.000885872285968592,0.107205005441586,6.15548567748658e-16
26.5086206896552,0.0269404186059252,0.0118847160601523,0.0632931605620669,0.14991281868603,0.0870020065111961,0.00949067723731684,0.999799477663909,0.192120252553232,0.0649824414985439,0.164472163250522,6.31841943195375e-16,0.00166309871882463,0.122984010460888,2.91575637354627e-16
26.8965517241379,0.0269101510770585,0.0118381852380816,0.0714904638641,0.150460967639629,0.088945426632266,0.00950026821749593,0.999357795425896,0.195607219524906,0.0656860739284278,0.164075861898675,8.51613053872027e-16,0.00290471796062865,0.138898161380379,2.91575637354627e-16
27.2844827586207,0.0269068069116826,0.0117823395256781,0.0794679945830981,0.15106652124129,0.0913932872335081,0.00951059324474822,0.998747283800585,0.199769749742925,0.0665081987533645,0.1635021483675,8.51613053872027e-16,0.00459723450061254,0.154378291880624,2.91575637354627e-16
27.6724137931034,0.0269421520931053,0.0117243455358855,0.0871104657860409,0.151800945397992,0.0944415253828421,0.00951964886371319,0.997953225396567,0.204457624984892,0.0674560587333486,0.16278540193566,8.51613053872027e-16,0.00675414854876197,0.16921149747756,2.91575637354627e-16
28.0603448275862,0.0270380649976409,0.0116660306542656,0.0942536280156667,0.152679051030013,0.09820000733054,0.00953722099974849,0.997152505051759,0.209670690179716,0.0685259281154424,0.162062410471894,8.51613053872027e-16,0.00960586689583139,0.183048381689544,6.15548567748658e-16
28.448275862069,0.027177519946617,0.0116167205236565,0.100770364856411,0.153371626190004,0.102491058713273,0.0095613680829335,0.996372109506829,0.215136741299358,0.0697029526486791,0.161381851519112,6.31841943195375e-16,0.0130370995780372,0.195693528473175,9.39521498142688e-16
28.8362068965517,0.0273699892547617,0.0115771922917312,0.106577419509919,0.154138086319049,0.107268433002931,0.00959100959681758,0.995529122457568,0.220945727122075,0.0709616031986273,0.160711378248468,6.31841943195375e-16,0.0170026628704346,0.206944691788619,6.15548567748658e-16
29.2241379310345,0.0276131621528793,0.0115540845512461,0.111732472116955,0.154999720088044,0.112544638552848,0.00963008556833082,0.994674556971578,0.227002022045114,0.0722524857478342,0.160120855372179,8.51613053872027e-16,0.0218773905574435,0.216948828543047,6.15548567748658e-16
29.6120689655172,0.027884782599379,0.0115465989370422,0.116148784846156,0.155998262501052,0.118240158871284,0.00968072872028512,0.993963131663104,0.233347597103473,0.0735885300272305,0.159734626857345,6.31841943195375e-16,0.0273467738058596,0.225507003882534,6.15548567748658e-16
30,0.0281645043838132,0.0115535231612912,0.11994947688253,0.15696673856087,0.12419045437286,0.00974533428248936,0.993371529135712,0.239749384986159,0.0748776648318616,0.159631195322444,6.31841943195375e-16,0.0334480621815944,0.232878939693732,6.15548567748658e-16
30.3879310344828,0.0284635414037762,0.0115673166191067,0.123149220651478,0.158009934095505,0.13020793810051,0.00982398414245517,0.992958769650147,0.246053518157483,0.0761810604923576,0.159816263473158,4.12070832518723e-16,0.0401310956940512,0.239087878996787,6.15548567748658e-16
30.7758620689655,0.028749714026453,0.0115841235681171,0.125820686512586,0.159056682278634,0.136357583378752,0.00991203489896808,0.99270983820506,0.25230189484541,0.0774010293099765,0.160210053054726,6.31841943195375e-16,0.0471413011228361,0.244261157490486,6.15548567748658e-16
31.1637931034483,0.0290188628081047,0.0115904740903215,0.128033335088653,0.160115764570063,0.142325073516379,0.0100075081953565,0.992601433080916,0.258329814243176,0.0785034871627695,0.160903745965421,6.31841943195375e-16,0.0543305938815777,0.248488430984648,2.91575637354627e-16
31.551724137931,0.0292738920300429,0.0115854453265517,0.129858987678861,0.16116114041309,0.148196270417212,0.010114131731066,0.99257344876706,0.264252396767346,0.0795310911085475,0.161962969962982,8.51613053872027e-16,0.0614959724764965,0.251944404827355,2.91575637354627e-16
31.9396551724138,0.0295156607450817,0.0115666714788526,0.131365676882892,0.162151497921459,0.153931643116347,0.0102315023599026,0.992642620848156,0.270035174240157,0.0804953153076973,0.163193724287707,8.51613053872027e-16,0.0684555257486032,0.254788267843956,2.91575637354627e-16
32.3275862068966,0.0297449049110135,0.0115251368901578,0.132615287448422,0.163046510853812,0.15943030914031,0.010356110122391,0.992579078703359,0.275542786924395,0.0813792203917408,0.164644708944999,8.51613053872027e-16,0.0750582812399774,0.257115090464505,2.91575637354627e-16
32.7155172413793,0.0299368420090185,0.0114568737900969,0.133391262615576,0.163852265509435,0.164694373183418,0.0104840736253973,0.992613026515757,0.280781737485979,0.0821731668539437,0.166209164532956,8.51613053872027e-16,0.0812659753301369,0.258505879203802,6.15548567748658e-16
33.1034482758621,0.0301093349019256,0.0113568161464978,0.134177978570211,0.164501134697535,0.169704508337202,0.0106118186433508,0.992402913536845,0.28577377033442,0.0829176821273639,0.167836820503138,6.31841943195375e-16,0.0868857952224852,0.259899316596335,9.39521498142688e-16
33.4913793103448,0.0302622858667775,0.0112307521433014,0.134842302036187,0.165069581821227,0.174496514580595,0.0107335809159391,0.991916828851752,0.290666010826319,0.0836107369928955,0.169451370611944,6.31841943195375e-16,0.091922908954361,0.261053229420007,6.15548567748658e-16
33.8793103448276,0.0303919916729257,0.0110800198881634,0.135573413392651,0.165535474766421,0.179129743358742,0.0108464663341374,0.991099055024556,0.295468243787322,0.0843236685752172,0.171087582382947,8.51613053872027e-16,0.0964332535109111,0.262350107691058,6.15548567748658e-16
34.2672413793103,0.0304890461787687,0.010908296776574,0.136154057935375,0.165960277949621,0.183585116169371,0.0109494420067263,0.98989747033772,0.299925727256196,0.0850481994621261,0.172685222016153,6.31841943195375e-16,0.100377737500468,0.263379161300581,6.15548567748658e-16
