rPos_deg,AOTU019_1,AOTU025_2
116.811023622047,0,0.44608690687774
117.165354330709,0,0.444779432937641
117.51968503937,0,0.44337333876936
117.874015748031,0,0.441994456392209
118.228346456693,0,0.440737802096271
118.582677165354,0,0.439546572987616
118.937007874016,0,0.438337249129408
119.291338582677,0,0.437052596087611
119.645669291339,3.33066907387547e-16,0.435696664685172
120,3.33066907387547e-16,0.434182760852832
120.354330708661,3.33066907387547e-16,0.43255943728083
120.708661417323,0,0.430515884159187
121.062992125984,0,0.428662489683316
121.417322834646,0,0.426603402133963
121.771653543307,0,0.424508571218389
122.125984251969,0,0.422353333814366
122.48031496063,0,0.420052869311606
122.834645669291,0,0.417605316049339
123.188976377953,0,0.41485812912382
123.543307086614,0,0.411776419593897
123.897637795276,3.33066907387547e-16,0.408343831302912
124.251968503937,3.33066907387547e-16,0.404928299815676
124.606299212598,3.33066907387547e-16,0.401192415541625
124.96062992126,0,0.397146121789611
125.314960629921,0,0.392857309280273
125.669291338583,0,0.38868839426712
126.023622047244,0,0.384578989164413
126.377952755906,0,0.380726091028913
126.732283464567,0,0.377244618070297
127.086614173228,0,0.373859145340352
127.44094488189,0,0.37061940360366
127.795275590551,0,0.367669313898335
128.149606299213,3.33066907387547e-16,0.364825724241438
128.503937007874,3.33066907387547e-16,0.361768241278536
128.858267716535,3.33066907387547e-16,0.358804792407397
129.212598425197,0,0.355813589278577
129.566929133858,0,0.352543807056165
129.92125984252,0,0.34814115031045
130.275590551181,0,0.343101963278017
130.629921259843,0,0.337507169355042
130.984251968504,0,0.331859506789364
131.338582677165,0,0.32491766452842
131.692913385827,0,0.31731915669061
132.047244094488,0,0.308912306258372
132.40157480315,3.33066907387547e-16,0.299647726008429
132.755905511811,3.33066907387547e-16,0.289531130345949
133.110236220472,3.33066907387547e-16,0.278595946460876
133.464566929134,0,0.266475514229249
133.818897637795,0,0.2536395704667
134.173228346457,0,0.239914370715468
134.527559055118,0,0.225356009855332
134.88188976378,0,0.210071932026239
135.236220472441,0,0.194219754904689
135.590551181102,0,0.178016827387002
135.944881889764,0,0.161620254170491
136.299212598425,0,0.14526382159697
136.653543307087,3.33066907387547e-16,0.129048486700171
137.007874015748,3.33066907387547e-16,0.113370228158312
137.362204724409,3.33066907387547e-16,0.0984546513972139
137.716535433071,0,0.0844751056771554
138.070866141732,0,0.0715047902089397
138.425196850394,0,0.0596473912235965
138.779527559055,0,0.0489105783351851
139.133858267717,0,0.0394842860821245
139.488188976378,0,0.031521420636004
139.842519685039,0,0.0246913773826669
140.196850393701,0,0.0188513536303985
140.551181102362,0,0.0140105852419703
140.905511811024,3.33066907387547e-16,0.0103440870354878
141.259842519685,3.33066907387547e-16,0.00715804090788125
141.614173228346,3.33066907387547e-16,0.00464866061801268
141.968503937008,0,0.00278148796630696
142.322834645669,0,0.0020588475047103
142.677165354331,0,0.0014480957366612
143.031496062992,0,0.000849464848688041
143.385826771654,0,2.11502427836603e-16
143.740157480315,0,4.23004855673205e-16
144.094488188976,0,4.23004855673205e-16
144.448818897638,0,2.11502427836603e-16
144.803149606299,0,4.23004855673205e-16
145.157480314961,3.33066907387547e-16,4.23004855673205e-16
145.511811023622,3.33066907387547e-16,2.11502427836603e-16
145.866141732283,3.33066907387547e-16,4.23004855673205e-16
146.220472440945,0,7.40258497428109e-16
146.574803149606,0,4.23004855673205e-16
146.929133858268,0,4.23004855673205e-16
147.283464566929,0,4.23004855673205e-16
147.637795275591,0,2.11502427836603e-16
147.992125984252,0,4.23004855673205e-16
148.346456692913,0,4.23004855673205e-16
148.700787401575,0,2.11502427836603e-16
149.055118110236,0,4.23004855673205e-16
149.409448818898,3.33066907387547e-16,4.23004855673205e-16
149.763779527559,3.33066907387547e-16,2.11502427836603e-16
150.11811023622,3.33066907387547e-16,4.23004855673205e-16
150.472440944882,0,7.40258497428109e-16
150.826771653543,0,4.23004855673205e-16
151.181102362205,0,4.23004855673205e-16
151.535433070866,0,4.23004855673205e-16
151.889763779528,0,2.11502427836603e-16
152.244094488189,0,4.23004855673205e-16
152.59842519685,0,4.23004855673205e-16
152.952755905512,0,2.11502427836603e-16
153.307086614173,0,4.23004855673205e-16
153.661417322835,3.33066907387547e-16,4.23004855673205e-16
154.015748031496,3.33066907387547e-16,2.11502427836603e-16
154.370078740157,3.33066907387547e-16,4.23004855673205e-16
154.724409448819,0,7.40258497428109e-16
155.07874015748,0,4.23004855673205e-16
155.433070866142,0,4.23004855673205e-16
155.787401574803,0,4.23004855673205e-16
156.141732283465,0,2.11502427836603e-16
156.496062992126,0,4.23004855673205e-16
156.850393700787,0,4.23004855673205e-16
157.204724409449,0,2.11502427836603e-16
157.55905511811,0,4.23004855673205e-16
157.913385826772,3.33066907387547e-16,4.23004855673205e-16
158.267716535433,3.33066907387547e-16,2.11502427836603e-16
158.622047244094,3.33066907387547e-16,4.23004855673205e-16
158.976377952756,0,7.40258497428109e-16
159.330708661417,0,4.23004855673205e-16
159.685039370079,0,4.23004855673205e-16
160.03937007874,0,4.23004855673205e-16
160.393700787402,0,2.11502427836603e-16
160.748031496063,0,4.23004855673205e-16
161.102362204724,0,4.23004855673205e-16
161.456692913386,0,2.11502427836603e-16
161.811023622047,0,4.23004855673205e-16
162.165354330709,3.33066907387547e-16,4.23004855673205e-16
162.51968503937,3.33066907387547e-16,2.11502427836603e-16
162.874015748031,3.33066907387547e-16,4.23004855673205e-16
163.228346456693,0,7.40258497428109e-16
163.582677165354,0,4.23004855673205e-16
163.937007874016,0,4.23004855673205e-16
164.291338582677,0,4.23004855673205e-16
164.645669291339,0,2.11502427836603e-16
165,0,4.23004855673205e-16
